"Observation","SourceFile","NoiseCondition","VOA_dB","Split"
1798,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1799,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1800,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1801,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1802,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1803,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1804,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1805,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1806,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1807,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1808,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1809,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1810,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1811,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1812,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1813,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1814,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1815,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1816,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1817,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1818,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1819,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1820,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1821,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1822,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1823,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1824,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1825,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1826,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1827,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1828,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1829,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1830,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1831,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1832,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1833,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1834,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1835,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1836,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1837,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1838,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1839,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1840,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1841,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1842,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1843,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1844,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Train"
1845,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1846,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1847,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",15,"Test"
1848,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1849,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1850,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1851,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1852,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1853,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1854,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1855,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1856,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1857,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1858,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1859,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1860,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1861,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1862,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1863,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1864,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1865,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1866,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1867,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1868,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1869,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1870,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1871,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1872,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1873,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1874,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1875,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1876,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1877,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1878,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1879,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1880,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1881,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1882,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1883,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1884,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1885,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1886,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1887,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1888,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1889,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1890,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1891,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1892,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1893,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1894,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1895,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1896,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1897,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1898,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1899,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1900,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1901,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Train"
1902,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",20,"Test"
1903,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1904,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1905,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1906,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1907,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1908,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Test"
1909,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1910,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Test"
1911,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1912,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1913,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1914,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1915,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1916,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1917,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1918,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Test"
1919,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1920,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1921,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1922,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1923,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1924,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1925,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Test"
1926,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1927,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1928,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1929,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1930,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1931,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1932,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1933,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1934,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1935,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1936,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1937,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1938,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Test"
1939,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1940,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Test"
1941,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1942,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Test"
1943,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1944,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1945,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1946,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1947,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Test"
1948,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",25,"Train"
1949,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1950,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1951,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1952,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1953,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1954,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1955,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1956,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1957,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1958,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1959,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1960,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1961,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1962,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1963,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1964,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1965,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1966,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1967,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1968,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1969,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1970,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1971,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1972,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1973,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1974,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1975,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1976,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1977,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1978,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1979,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1980,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1981,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1982,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Test"
1983,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1984,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1985,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",27,"Train"
1986,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1987,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1988,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Test"
1989,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1990,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1991,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1992,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1993,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1994,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1995,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Test"
1996,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1997,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Test"
1998,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
1999,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2000,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2001,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Test"
2002,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2003,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2004,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2005,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2006,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2007,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2008,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2009,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Test"
2010,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2011,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2012,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2013,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2014,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Test"
2015,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2016,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Test"
2017,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2018,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2019,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Test"
2020,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Train"
2021,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",28,"Test"
2022,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2023,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2024,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2025,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2026,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2027,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2028,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2029,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2030,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2031,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2032,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2033,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2034,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2035,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2036,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2037,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2038,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2039,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2040,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2041,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2042,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2043,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2044,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2045,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2046,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2047,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2048,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2049,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2050,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2051,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2052,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2053,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2054,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2055,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2056,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2057,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2058,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2059,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2060,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2061,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2062,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2063,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Test"
2064,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2065,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2066,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2067,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2068,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2069,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",29,"Train"
2070,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Train"
2071,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Train"
2072,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Test"
2073,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Train"
2074,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Train"
2075,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Test"
2076,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Train"
2077,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Test"
2078,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Train"
2079,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Train"
2080,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Test"
2081,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Train"
2082,"roadm_12dbm_injected_signal_no_added_fibre_full_sweep.csv","12 dBm",30,"Test"
